id,label
11574,0.000305
11575,0.982516
11576,0.997809
11577,0.167657
11578,0.051838
11579,0.999984
1158,0.999997
11580,0.961738
11581,0.333838
11582,0.000053
11583,0.018584
11584,0.990191
11585,0.999582
11586,0.845597
11587,0.000094
11588,0.033023
11589,0.941756
1159,0.008168
11590,0.056167
11591,0.417687
11592,0.000113
11593,0.999601
11594,0.481721
11595,0.000148
11596,0.004435
11597,0.066065
11598,0.902924
11599,0.033541
116,0.055419
1160,0.003119
11600,0.965364
11601,0.934791
11602,0.761491
11603,0.999938
11604,0.999064
11605,0.841457
11606,0.200681
11607,0.108575
11608,0.039972
11609,0.000969
1161,0.592996
11610,0.142312
11611,0.017644
11612,0.052355
11613,0.979144
11614,0.000157
11615,0.031535
11616,0.204642
11617,0.994444
11618,0.000350
11619,0.275511
1162,0.235548
11620,0.000392
11621,0.001052
11622,0.000613
11623,0.999701
11624,0.258121
11625,0.999397
11626,0.947747
11627,0.995161
11628,0.923257
11629,0.841151
1163,0.116495
11630,0.978572
11631,0.068924
11632,0.069294
11633,0.183120
11634,0.061234
11635,0.998260
11636,0.015195
11637,0.040443
11638,0.004268
11639,0.183658
1164,0.145066
11640,0.999999
11641,0.000757
11642,0.991377
11643,0.838854
11644,0.040954
11645,0.960348
11646,0.860355
11647,0.999474
11648,0.999700
11649,0.994089
1165,0.881246
11650,0.999607
11651,0.962592
11652,0.000399
11653,0.128603
11654,0.999952
11655,0.998574
11656,1.000000
11657,0.099516
11658,0.542369
11659,0.018200
1166,0.997829
11660,0.986108
11661,0.001081
11662,0.003365
11663,0.999797
11664,0.314681
11665,0.996526
11666,0.062395
11667,0.048558
11668,0.000012
11669,0.999987
1167,0.735185
11670,0.999816
11671,0.997708
11672,0.131780
11673,0.999940
11674,0.825663
11675,0.036031
11676,0.139137
11677,0.998822
11678,0.370428
11679,0.157541
1168,0.713399
11680,0.866391
11681,0.999967
11682,0.017190
11683,0.986107
11684,0.819067
11685,0.168942
11686,0.200454
11687,0.192482
11688,0.993494
11689,0.117413
1169,0.688598
11690,0.999909
11691,0.141486
11692,0.000377
11693,0.104420
11694,0.627614
11695,0.003081
11696,0.995229
11697,0.999972
11698,0.051816
11699,0.977428
117,0.134604
1170,0.947409
11700,0.002655
11701,0.151825
11702,0.000062
11703,0.001403
11704,0.002106
11705,0.999991
11706,1.000000
11707,0.995191
11708,0.001329
11709,0.999810
1171,0.648344
11710,0.476035
11711,0.735300
11712,0.103380
11713,0.996966
11714,0.941402
11715,0.996800
11716,0.998848
11717,0.939587
11718,0.982562
11719,0.000270
1172,0.999365
11720,0.997843
11721,0.006620
11722,0.025852
11723,0.999792
11724,0.026213
11725,0.995811
11726,0.017058
11727,0.013598
11728,0.085739
11729,0.999475
1173,0.995564
11730,0.440579
11731,0.999992
11732,0.999815
11733,0.999986
11734,0.769249
11735,0.956477
11736,0.115773
11737,0.247572
11738,0.001140
11739,0.192446
1174,1.000000
11740,0.999998
11741,0.395437
11742,0.000002
11743,0.057352
11744,0.067714
11745,0.005037
11746,0.653311
11747,0.008902
11748,0.000092
11749,0.999987
1175,0.986792
11750,0.003317
11751,0.013971
11752,0.999998
11753,0.997791
11754,0.022602
11755,0.017431
11756,0.744789
11757,0.809108
11758,0.999975
11759,0.999591
1176,0.004260
11760,0.999463
11761,0.999948
11762,0.998495
11763,0.994089
11764,0.991945
11765,0.997902
11766,0.996532
11767,0.989565
11768,0.022213
11769,0.060996
1177,0.093952
11770,0.997224
11771,0.000245
11772,0.684126
11773,0.956968
11774,0.912310
11775,0.999207
11776,0.960841
11777,0.024018
11778,0.985658
11779,0.017084
1178,0.083534
11780,0.997721
11781,0.999896
11782,0.935977
11783,0.009963
11784,0.792360
11785,0.995565
11786,0.007468
11787,0.933034
11788,0.003885
11789,0.989802
1179,0.999263
11790,0.993735
11791,0.997798
11792,0.956305
11793,0.107005
11794,0.089732
11795,0.998272
11796,0.001251
11797,0.148447
11798,0.010130
11799,0.983564
118,0.956152
1180,0.999999
11800,0.524712
11801,0.999964
11802,0.999256
11803,0.150505
11804,0.972737
11805,0.921442
11806,0.999857
11807,0.006068
11808,0.518589
11809,0.999999
1181,0.725215
11810,0.619273
11811,0.004968
11812,0.944660
11813,0.010068
11814,0.984427
11815,0.945718
11816,0.991659
11817,0.000233
11818,0.509396
11819,0.000222
1182,0.999617
11820,0.306715
11821,0.999792
11822,0.993641
11823,0.978718
11824,0.991863
11825,0.981627
11826,0.437156
11827,0.999270
11828,0.999308
11829,0.999941
1183,0.872540
11830,0.016545
11831,0.999784
11832,0.903681
11833,0.997947
11834,0.888332
11835,0.921867
11836,0.938540
11837,0.229735
11838,0.999978
11839,0.998620
1184,0.996195
11840,0.999964
11841,0.999996
11842,0.001900
11843,0.982319
11844,0.999945
11845,0.259662
11846,0.976774
11847,0.559156
11848,0.002875
11849,0.997781
1185,0.000418
11850,0.999893
11851,0.766168
11852,0.999985
11853,0.001993
11854,0.010113
11855,0.999642
11856,0.040179
11857,0.011684
11858,0.004301
11859,0.001246
1186,0.999994
11860,0.138649
11861,0.999740
11862,0.998265
11863,0.920018
11864,0.413851
11865,0.063047
11866,0.933202
11867,0.990893
11868,0.013216
11869,0.996983
1187,0.261455
11870,0.999299
11871,0.955505
11872,0.020228
11873,0.581330
11874,0.996124
11875,0.043525
11876,0.336899
11877,0.993099
11878,0.999968
11879,0.997393
1188,0.966293
11880,0.548595
11881,0.965392
11882,0.995669
11883,0.886384
11884,0.403659
11885,0.000423
11886,0.852473
11887,0.033726
11888,0.000120
11889,0.029606
1189,0.960424
11890,0.000959
11891,0.040087
11892,0.900043
11893,0.218064
11894,0.966229
11895,0.874208
11896,0.064800
11897,0.999995
11898,0.174785
11899,0.039644
119,0.999900
1190,0.715847
11900,0.008175
11901,0.889804
11902,0.999732
11903,0.048947
11904,0.999718
11905,0.005038
11906,0.999081
11907,0.998641
11908,0.108415
11909,0.077362
1191,0.999727
11910,0.998966
11911,0.031608
11912,0.975751
11913,0.372631
11914,0.077114
11915,0.999991
11916,0.142497
11917,0.936144
11918,0.998994
11919,0.014649
1192,0.094101
11920,0.999912
11921,0.999778
11922,0.999974
11923,0.999804
11924,0.000440
11925,0.251247
11926,0.997250
11927,0.997228
11928,0.999988
11929,0.740612
1193,0.011934
11930,0.228356
11931,0.155959
11932,0.999857
11933,0.021606
11934,0.969434
11935,0.996777
11936,0.008267
11937,0.002083
11938,0.988989
11939,0.276008
1194,0.045754
11940,0.951653
11941,0.999976
11942,0.000037
11943,0.002376
11944,0.997731
11945,0.039185
11946,0.809418
11947,0.001512
11948,0.018100
11949,0.170734
1195,0.993068
11950,0.102667
11951,0.974217
11952,0.999716
11953,0.999153
11954,0.999994
11955,0.999998
11956,0.927396
11957,0.991191
11958,0.973401
11959,0.036334
1196,0.211401
11960,0.982810
11961,0.929752
11962,0.095547
11963,0.993126
11964,0.999497
11965,0.087346
11966,0.116852
11967,0.994415
11968,0.001311
11969,0.998865
1197,0.999923
11970,0.945494
11971,0.118497
11972,0.947795
11973,0.426667
11974,0.101999
11975,0.975703
11976,0.015467
11977,0.909422
11978,0.988426
11979,0.999969
1198,0.049182
11980,0.993878
11981,0.105758
11982,0.999627
11983,0.271846
11984,0.999415
11985,0.999354
11986,0.999431
11987,0.922361
11988,0.971405
11989,0.064229
1199,0.112468
11990,0.999658
11991,0.013388
11992,0.875872
11993,0.005245
11994,0.110636
11995,0.146385
11996,0.465148
11997,0.992854
11998,0.999999
11999,0.996484
12,0.997879
120,0.077997
1200,0.962772
12000,0.109227
12001,0.985750
12002,0.283517
12003,0.098685
12004,0.015346
12005,0.976952
12006,0.999816
12007,0.273679
12008,0.028564
12009,0.996656
1201,0.990409
12010,0.987044
12011,0.990878
12012,0.999992
12013,0.997613
12014,0.998493
12015,0.999175
12016,0.101355
12017,0.999587
12018,0.029601
12019,0.000544
1202,0.009147
12020,0.138205
12021,0.999854
12022,0.936857
12023,0.963260
12024,0.999985
12025,0.007925
12026,0.482395
12027,0.001012
12028,0.997155
12029,0.015263
1203,0.916940
12030,0.816163
12031,0.338090
12032,0.615892
12033,0.999996
12034,0.056069
12035,0.759431
12036,0.159753
12037,0.971127
12038,0.999547
12039,0.974851
1204,0.051236
12040,0.997812
12041,0.270001
12042,0.363529
12043,0.073879
12044,0.005417
12045,0.281210
12046,0.982102
12047,0.000695
12048,1.000000
12049,0.664839
1205,0.989869
12050,0.011468
12051,0.935342
12052,0.999997
12053,0.289387
12054,0.993727
12055,0.978798
12056,0.626867
12057,0.999937
12058,0.112709
12059,0.076597
1206,0.178799
12060,0.973800
12061,0.999702
12062,0.999988
12063,0.242087
12064,0.999853
12065,0.000047
12066,0.002113
12067,0.017144
12068,0.389118
12069,0.000159
1207,0.999401
12070,0.039415
12071,0.210171
12072,0.470145
12073,0.899452
12074,0.989284
12075,0.979456
12076,0.989818
12077,0.011292
12078,0.076464
12079,0.999840
1208,0.038165
12080,0.997836
12081,0.027498
12082,0.773925
12083,0.123669
12084,0.016174
12085,0.015112
12086,0.997088
12087,0.977685
12088,0.739748
12089,0.299028
1209,0.012706
12090,0.999002
12091,0.345431
12092,0.999998
12093,0.002552
12094,0.931678
12095,0.028103
12096,0.999985
12097,0.072036
12098,1.000000
12099,0.667425
121,0.462604
1210,0.992805
12100,0.651980
12101,0.004704
12102,0.013406
12103,0.000875
12104,0.114902
12105,0.000357
12106,0.075296
12107,0.990671
12108,0.573154
12109,0.995546
1211,0.999900
12110,0.059413
12111,0.974928
12112,0.997272
12113,0.999986
12114,0.999894
12115,0.042250
12116,0.115740
12117,0.999579
12118,0.012073
12119,0.023856
1212,0.012030
12120,0.997087
12121,0.038662
12122,0.999358
12123,0.015668
12124,0.000515
12125,0.255650
12126,0.987080
12127,0.224339
12128,0.007284
12129,0.485359
1213,0.000692
12130,0.050598
12131,0.999997
12132,0.555357
12133,0.634466
12134,0.401828
12135,0.045664
12136,0.008836
12137,0.070596
12138,0.001891
12139,0.999981
1214,0.975290
12140,0.472552
12141,0.351511
12142,0.445147
12143,0.759635
12144,0.001430
12145,0.999999
12146,0.999991
12147,0.834116
12148,0.166641
12149,1.000000
1215,0.998103
12150,0.949645
12151,0.388204
12152,0.011660
12153,0.943222
12154,0.000201
12155,0.893252
12156,0.995361
12157,0.968855
12158,0.997154
12159,0.010493
1216,0.999346
12160,0.987496
12161,0.000184
12162,0.027854
12163,0.975245
12164,0.008374
12165,0.997635
12166,0.041239
12167,0.999999
12168,0.157401
12169,0.002477
1217,0.997196
12170,0.999982
12171,0.023440
12172,0.999862
12173,0.302408
12174,0.967838
12175,0.988726
12176,0.097386
12177,0.999993
12178,0.998292
12179,0.999891
1218,0.010116
12180,0.999757
12181,0.137215
12182,0.960670
12183,0.703122
12184,0.999954
12185,0.940978
12186,0.984682
12187,0.198149
12188,0.999752
12189,0.407595
1219,0.999911
12190,0.526340
12191,0.999982
12192,0.996750
12193,0.040702
12194,0.000709
12195,0.034084
12196,0.998585
12197,0.046052
12198,0.185842
12199,0.999931
122,0.042191
1220,0.009343
12200,0.999783
12201,0.846078
12202,0.024991
12203,0.848687
12204,0.026284
12205,0.626399
12206,0.998593
12207,0.988784
12208,0.998352
12209,0.002589
1221,0.416426
12210,0.075858
12211,0.196394
12212,0.000191
12213,0.999457
12214,0.002889
12215,0.007181
12216,0.010815
12217,0.000262
12218,0.024906
12219,0.866206
1222,0.647621
12220,0.294276
12221,0.005327
12222,0.996709
12223,0.036027
12224,0.240277
12225,0.896658
12226,0.999990
12227,0.018756
12228,0.995407
12229,0.994885
1223,0.994181
12230,0.981932
12231,0.479282
12232,0.975683
12233,0.898087
12234,0.500745
12235,0.987074
12236,0.048447
12237,0.995055
12238,0.983334
12239,0.101806
1224,0.994784
12240,0.024071
12241,0.449887
12242,0.012838
12243,0.007815
12244,0.590149
12245,0.218759
12246,0.999972
12247,0.836012
12248,0.997706
12249,1.000000
1225,0.002474
12250,0.103545
12251,0.567131
12252,0.000230
12253,0.952796
12254,0.999988
12255,0.237702
12256,0.999024
12257,0.062179
12258,0.381463
12259,0.976981
1226,0.013601
12260,0.992283
12261,0.009405
12262,0.916150
12263,0.999990
12264,0.995070
12265,0.296140
12266,0.938571
12267,0.948041
12268,0.999979
12269,0.917696
1227,0.999650
12270,0.653162
12271,0.914854
12272,0.000039
12273,0.893007
12274,0.809692
12275,0.996210
12276,0.001713
12277,0.991174
12278,0.999937
12279,0.999607
1228,0.207209
12280,0.111373
12281,0.993688
12282,0.920314
12283,0.450269
12284,0.999870
12285,0.002484
12286,0.024712
12287,0.997549
12288,0.431569
12289,0.498754
1229,0.023734
12290,0.999935
12291,0.999494
12292,0.999978
12293,0.997010
12294,0.997101
12295,0.010665
12296,0.000261
12297,0.149479
12298,0.799263
12299,0.000870
123,0.137062
1230,0.048218
12300,0.965263
12301,0.003251
12302,0.040460
12303,0.999926
12304,0.999926
12305,0.641255
12306,0.049501
12307,0.925956
12308,0.085123
12309,0.115537
1231,0.961650
12310,0.010587
12311,0.997382
12312,0.046525
12313,0.999797
12314,0.997874
12315,0.999984
12316,0.983679
12317,0.292136
12318,1.000000
12319,0.032402
1232,0.999970
12320,0.997815
12321,0.977667
12322,0.964638
12323,0.974932
12324,0.581544
12325,0.006559
12326,0.110905
12327,0.053526
12328,0.982209
12329,0.587340
1233,0.000981
12330,0.770527
12331,0.002416
12332,0.995883
12333,0.997521
12334,0.002386
12335,0.601579
12336,0.082733
12337,0.921096
12338,0.408671
12339,0.496217
1234,0.005703
12340,0.006916
12341,0.999967
12342,0.998901
12343,0.131329
12344,0.074138
12345,0.001272
12346,0.027949
12347,0.121445
12348,0.997394
12349,0.053418
1235,0.999956
12350,0.987415
12351,0.530277
12352,0.999151
12353,0.136690
12354,0.530848
12355,0.109577
12356,0.001528
12357,0.910594
12358,0.039015
12359,0.999251
1236,0.999001
12360,0.956003
12361,0.997173
12362,0.999200
12363,0.015533
12364,0.972664
12365,0.989245
12366,0.999984
12367,0.999798
12368,0.038444
12369,0.990385
1237,0.999996
12370,0.076550
12371,0.999267
12372,0.726667
12373,0.000216
12374,0.000063
12375,0.999747
12376,0.999030
12377,0.999881
12378,0.999713
12379,0.996183
1238,0.997365
12380,0.991249
12381,0.999693
12382,0.999959
12383,0.597362
12384,0.043578
12385,0.996955
12386,0.999927
12387,0.008305
12388,0.135207
12389,0.000232
1239,0.622566
12390,0.039871
12391,0.868522
12392,0.845653
12393,0.817552
12394,0.007504
12395,0.029446
12396,0.214207
12397,0.005081
12398,0.165440
12399,0.089866
124,0.006670
1240,0.020025
12400,0.990331
12401,0.929045
12402,0.063221
12403,0.998055
12404,0.075925
12405,0.218523
12406,0.014270
12407,0.993962
12408,0.051978
12409,0.964754
1241,0.994637
12410,0.003783
12411,0.885355
12412,0.989716
12413,0.412090
12414,0.091487
12415,0.052084
12416,0.984153
12417,0.003534
12418,0.012758
12419,0.293265
1242,0.999993
12420,0.150538
12421,0.998179
12422,0.999838
12423,0.013351
12424,0.050720
12425,0.999818
12426,0.487072
12427,0.993281
12428,0.060589
12429,0.836819
1243,0.399665
12430,0.994980
12431,0.599351
12432,0.999845
12433,0.977151
12434,0.910732
12435,0.999902
12436,0.811931
12437,0.903843
12438,0.999994
12439,0.964821
1244,0.000313
12440,0.999857
12441,0.035503
12442,0.093534
12443,0.999943
12444,0.999664
12445,0.366497
12446,0.047474
12447,0.985520
12448,0.999976
12449,0.105713
1245,0.952302
12450,0.119809
12451,0.663437
12452,0.966553
12453,0.710743
12454,0.580290
12455,0.000640
12456,0.964484
12457,0.001489
12458,0.693788
12459,0.999965
1246,0.060057
12460,0.920793
12461,0.999969
12462,0.000617
12463,0.996385
12464,0.999067
12465,0.363002
12466,0.070817
12467,0.070898
12468,0.274945
12469,0.011486
1247,0.009634
12470,0.999997
12471,0.985260
12472,0.984201
12473,0.052961
12474,0.078061
12475,0.010089
12476,0.990113
12477,0.999999
12478,0.966640
12479,0.000042
1248,0.848622
12480,0.024615
12481,0.580839
12482,0.151093
12483,0.000522
12484,0.752219
12485,0.019029
12486,0.999756
12487,0.999988
12488,0.942623
12489,0.901657
1249,0.092160
12490,0.998412
12491,0.546014
12492,0.995398
12493,0.999883
12494,0.999965
12495,0.000718
12496,0.001194
12497,0.154223
12498,0.997571
12499,0.999999
125,0.096759
1250,0.996337
12500,0.320436
1251,0.524849
1252,0.002051
1253,0.994311
1254,0.028660
1255,0.171212
1256,0.109847
1257,0.954535
1258,0.057359
1259,0.008414
126,0.049018
1260,0.044833
1261,0.998449
1262,0.135993
1263,0.532160
1264,0.000034
1265,0.017084
1266,0.135524
1267,0.794100
1268,0.450363
1269,0.758963
127,0.999311
1270,0.000078
1271,0.999862
1272,0.996470
1273,0.968986
1274,0.447462
1275,0.982528
1276,0.973972
1277,0.071426
1278,0.150230
1279,0.999515
128,0.001082
1280,0.997753
1281,0.009915
1282,0.311985
1283,0.995013
1284,0.990128
1285,0.000808
1286,0.953687
1287,0.229925
1288,0.082689
1289,0.999892
129,0.134615
1290,0.999862
1291,0.758643
1292,0.375434
1293,0.030447
1294,0.996379
1295,0.008348
1296,0.151324
1297,0.087658
1298,0.044809
1299,0.030296
13,0.000638
130,0.724668
1300,0.000091
1301,0.999755
1302,0.257869
1303,0.001762
1304,0.942853
1305,0.996307
1306,0.999997
1307,0.001765
1308,0.984114
1309,0.577845
131,0.999848
1310,0.000900
1311,0.377814
1312,0.960733
1313,0.150758
1314,0.816279
1315,0.989392
1316,0.011170
1317,0.873198
1318,0.998547
1319,0.930206
132,0.903885
1320,0.589615
1321,0.033797
1322,0.016210
1323,0.488202
1324,0.014923
1325,0.377482
1326,0.890180
1327,0.979410
1328,0.977809
1329,0.967356
133,0.015101
1330,0.009065
1331,0.304698
1332,0.999887
1333,0.999562
1334,0.926918
1335,0.895404
1336,0.089246
1337,0.018468
1338,0.222305
1339,0.058686
134,0.026671
1340,0.981418
1341,0.092763
1342,0.999995
1343,0.992949
1344,0.654864
1345,0.103699
1346,0.017438
1347,0.003275
1348,0.006030
1349,0.587887
135,0.000206
1350,0.994603
1351,0.996456
1352,0.049748
1353,0.999880
1354,0.046924
1355,0.005535
1356,0.999778
1357,0.346154
1358,0.912929
1359,0.251047
136,0.086723
1360,0.999040
1361,0.040781
1362,0.317797
1363,0.120842
1364,0.010871
1365,0.043057
1366,0.966968
1367,0.737249
1368,0.109475
1369,0.939503
137,0.999994
1370,0.013133
1371,0.433610
1372,0.999801
1373,0.999999
1374,0.119545
1375,0.014632
1376,0.999901
1377,0.997831
1378,0.888164
1379,0.005056
138,0.360169
1380,0.502484
1381,0.971029
1382,0.996655
1383,0.067459
1384,0.983864
1385,0.999964
1386,0.974180
1387,0.999992
1388,0.025719
1389,0.993591
139,0.970947
1390,0.109512
1391,0.779783
1392,0.066273
1393,0.920888
1394,0.000231
1395,0.956258
1396,0.039796
1397,0.019711
1398,0.070735
1399,0.999998
14,0.728548
140,0.024516
1400,0.980896
1401,0.999584
1402,0.996207
1403,0.441969
1404,0.077434
1405,0.999353
1406,0.005001
1407,0.130109
1408,0.062787
1409,0.982435
141,0.000898
1410,0.002143
1411,0.990180
1412,0.087472
1413,0.954474
1414,0.771669
1415,0.235871
1416,0.000412
1417,0.098093
1418,0.021697
1419,0.141376
142,0.912768
1420,0.999832
1421,0.966336
1422,0.418544
1423,0.743850
1424,0.996659
1425,0.197217
1426,0.048356
1427,0.999980
1428,0.991842
1429,0.999442
143,0.997911
1430,0.999559
1431,0.997946
1432,0.999991
1433,0.965463
1434,0.999994
1435,0.995912
1436,0.999889
1437,0.999943
1438,0.042644
1439,0.103794
144,0.594979
1440,0.353655
1441,0.000095
1442,0.972167
1443,0.983011
1444,0.981811
1445,0.996491
1446,0.286747
1447,0.156337
1448,0.848226
1449,0.988719
145,0.079756
1450,0.719724
1451,0.514014
1452,0.901581
1453,0.005839
1454,0.355164
1455,0.000148
1456,0.385708
1457,0.998044
1458,0.764174
1459,0.048181
146,1.000000
1460,0.720270
1461,0.004057
1462,0.612699
1463,0.003864
1464,0.284852
1465,0.036271
1466,0.122653
1467,0.464216
1468,0.999991
1469,0.999920
147,0.934712
1470,0.999353
1471,0.999693
1472,0.009864
1473,0.004213
1474,0.057969
1475,0.008184
1476,0.975021
1477,0.993693
1478,0.003968
1479,0.601472
148,0.439351
1480,0.015228
1481,0.995374
1482,0.926528
1483,0.999720
1484,0.000506
1485,0.146963
1486,0.998176
1487,0.083150
1488,0.007536
1489,0.501688
149,0.000713
1490,0.980914
1491,0.000289
1492,0.030249
1493,0.999756
1494,0.009015
1495,0.990751
1496,0.775399
1497,0.998659
1498,1.000000
1499,0.041651
15,0.002186
150,0.627564
1500,0.005839
1501,0.993656
1502,0.053430
1503,0.238000
1504,0.629246
1505,0.077961
1506,0.992638
1507,0.006510
1508,0.999862
1509,0.998064
151,0.790735
1510,0.608908
1511,0.218701
1512,0.990111
1513,0.167077
1514,0.038431
1515,0.927586
1516,0.991067
1517,0.814143
1518,0.001496
1519,0.854003
152,0.286854
1520,0.111230
1521,0.868398
1522,0.000465
1523,0.002317
1524,0.085010
1525,0.999338
1526,0.999733
1527,0.247696
1528,0.018401
1529,0.998245
153,0.002185
1530,0.998036
1531,0.999780
1532,0.666678
1533,0.040981
1534,0.199701
1535,0.000454
1536,0.999991
1537,0.998818
1538,0.999326
1539,0.028609
154,0.010727
1540,0.000946
1541,0.992469
1542,0.997996
1543,0.836283
1544,0.993339
1545,0.171103
1546,0.938964
1547,0.802081
1548,0.223262
1549,0.999801
155,0.993843
1550,0.654764
1551,0.001618
1552,0.148395
1553,0.999904
1554,0.999986
1555,0.079930
1556,0.102174
1557,0.997523
1558,0.000272
1559,0.027637
156,0.064147
1560,0.046712
1561,0.144942
1562,0.997588
1563,0.999913
1564,0.999993
1565,0.217231
1566,0.131995
1567,0.002868
1568,0.800226
1569,0.983827
157,0.006085
1570,0.000897
1571,0.855519
1572,0.998735
1573,0.999971
1574,0.999137
1575,0.999990
1576,0.993342
1577,0.722258
1578,0.004332
1579,0.042869
158,0.999931
1580,0.891897
1581,0.999932
1582,0.036045
1583,0.466035
1584,0.261681
1585,0.002044
1586,0.002494
1587,0.154918
1588,0.036611
1589,0.267603
159,0.999983
1590,0.998752
1591,0.999534
1592,0.376575
1593,0.715024
1594,0.581535
1595,0.116723
1596,0.960021
1597,0.247742
1598,0.929508
1599,0.951197
16,0.405964
160,0.831142
1600,0.998161
1601,0.001310
1602,0.931617
1603,0.009661
1604,0.000668
1605,0.918843
1606,0.003439
1607,0.001936
1608,0.001678
1609,0.996945
161,0.028692
1610,0.999258
1611,0.003255
1612,0.999992
1613,0.000011
1614,0.251959
1615,0.087195
1616,0.706619
1617,0.998787
1618,0.065919
1619,0.995247
162,0.326328
1620,0.997256
1621,0.961964
1622,0.003261
1623,0.001345
1624,0.012266
1625,0.902958
1626,0.010260
1627,0.167312
1628,0.828983
1629,0.999574
163,0.008543
1630,0.999978
1631,0.383791
1632,0.999278
1633,0.996566
1634,0.997258
1635,0.984667
1636,0.167694
1637,0.985936
1638,0.997866
1639,0.802554
164,0.424222
1640,0.999302
1641,0.284407
1642,0.930525
1643,0.999845
1644,0.999188
1645,0.999881
1646,0.294733
1647,0.995022
1648,0.009192
1649,0.534955
165,0.082792
1650,0.259429
1651,0.009517
1652,0.784829
1653,0.997688
1654,0.991709
1655,0.247069
1656,0.218628
1657,0.000517
1658,0.999825
1659,0.995137
166,0.134925
1660,0.342321
1661,0.183304
1662,0.979148
1663,0.179408
1664,0.043122
1665,0.120333
1666,0.022280
1667,0.999995
1668,0.058750
1669,0.999681
167,0.983301
1670,0.007096
1671,0.970775
1672,0.998131
1673,0.325793
1674,0.303820
1675,0.926271
1676,0.956422
1677,0.999843
1678,0.991841
1679,0.127203
168,0.002124
1680,0.163536
1681,0.031108
1682,0.999948
1683,0.080358
1684,0.998577
1685,0.987733
1686,0.745574
1687,0.989347
1688,0.347048
1689,0.087550
169,0.072789
1690,0.999952
1691,0.973047
1692,0.992894
1693,0.998044
1694,0.577429
1695,0.943322
1696,0.999990
1697,0.128806
1698,0.006815
1699,0.838545
17,0.991248
170,0.029076
1700,0.023573
1701,0.999493
1702,0.967494
1703,0.957291
1704,0.998998
1705,0.999998
1706,0.999875
1707,0.009523
1708,0.737743
1709,0.001802
171,0.441406
1710,0.000148
1711,0.953203
1712,0.069270
1713,0.010620
1714,0.261274
1715,0.766447
1716,0.897125
1717,0.886384
1718,0.003003
1719,0.988006
172,0.788107
1720,0.911542
1721,0.047492
1722,0.999938
1723,0.235242
1724,0.621679
1725,0.989286
1726,0.997689
1727,0.999879
1728,0.971618
1729,0.074743
173,0.810784
1730,0.997919
1731,0.403914
1732,0.999693
1733,0.999996
1734,0.489110
1735,0.185563
1736,0.004132
1737,0.998916
1738,0.002528
1739,0.999057
174,0.025249
1740,0.414933
1741,0.550764
1742,0.927916
1743,0.983923
1744,0.999602
1745,0.171910
1746,0.998305
1747,0.661373
1748,0.056438
1749,0.072364
175,0.998439
1750,0.136713
1751,0.999622
1752,0.008176
1753,0.407871
1754,0.546309
1755,0.999797
1756,0.002916
1757,0.689601
1758,0.839159
1759,0.999934
176,0.996127
1760,0.001888
1761,0.998500
1762,0.996895
1763,0.041707
1764,0.999952
1765,0.048937
1766,0.970698
1767,0.997342
1768,0.993625
1769,0.999912
177,0.873522
1770,0.144923
1771,0.551119
1772,0.699821
1773,0.996948
1774,0.248264
1775,0.466437
1776,0.998227
1777,0.007198
1778,0.514023
1779,0.051437
178,0.999066
1780,0.030709
1781,0.999984
1782,0.997937
1783,0.046811
1784,0.172891
1785,0.015150
1786,0.486551
1787,0.999992
1788,0.993261
1789,0.996396
179,0.874007
1790,0.295801
1791,0.979563
1792,0.089368
1793,0.954025
1794,0.999486
1795,0.431086
1796,0.077127
1797,0.999016
1798,0.854570
1799,0.015376
18,0.999998
180,0.083949
1800,1.000000
1801,0.999978
1802,0.000282
1803,0.997175
1804,0.068822
1805,0.000972
1806,0.227381
1807,0.999448
1808,0.155713
1809,0.998983
181,0.999994
1810,0.849756
1811,0.999198
1812,0.305183
1813,0.999715
1814,0.999933
1815,0.061283
1816,0.998136
1817,0.999646
1818,0.022393
1819,0.869477
182,0.999883
1820,0.026460
1821,0.999385
1822,0.009608
1823,0.633311
1824,0.096762
1825,0.999896
1826,0.876589
1827,0.000342
1828,0.417215
1829,0.992761
183,0.865566
1830,0.001911
1831,0.997338
1832,0.998950
1833,0.067204
1834,0.025255
1835,0.224450
1836,0.538962
1837,0.878276
1838,0.998566
1839,0.335746
184,0.058827
1840,0.999691
1841,0.992649
1842,0.975329
1843,0.891513
1844,0.251847
1845,0.994192
1846,0.999900
1847,0.020053
1848,0.754836
1849,0.975730
185,0.073225
1850,0.803034
1851,0.999217
1852,0.144276
1853,0.998971
1854,0.095174
1855,0.853049
1856,0.994877
1857,0.219743
1858,0.052987
1859,0.999519
186,0.085672
1860,0.977398
1861,0.009798
1862,0.005612
1863,0.999795
1864,0.000587
1865,0.993552
1866,0.996282
1867,0.254447
1868,0.009916
1869,0.468865
187,0.006262
1870,0.541683
1871,0.999944
1872,0.998379
1873,0.740444
1874,0.999620
1875,0.227524
1876,0.986810
1877,0.993819
1878,0.999537
1879,0.227252
188,0.001960
1880,0.002473
1881,0.999924
1882,0.657154
1883,0.003385
1884,0.990577
1885,0.071657
1886,0.117609
1887,0.125475
1888,0.998729
1889,0.114307
189,0.105948
1890,0.187307
1891,0.999778
1892,0.962779
1893,0.203359
1894,0.003437
1895,0.895795
1896,0.165781
1897,0.128653
1898,0.019984
1899,0.082574
19,0.075023
190,0.999991
1900,0.213233
1901,0.052895
1902,0.885232
1903,0.999911
1904,0.997985
1905,0.987480
1906,0.968523
